Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.2910794,1,3.598517009,3.886411809,3.224788892,1.690323293,3.273261641,0.228281747,4.3374239,0.514808747,4.734846679,1.897488744,0.67260448,1.564399164,4.493420456,3.903951985,0.965206619,0.86970414,4.466581099,3.853822538,3.96058471,1.067789263,0.966863381,3.233695413,0.556434685,2.529562604,3.424607862,0.785137841,1.866873182,4.041860986,4.546609656,0.803447682,3.68973941,2.778478167
0,0,0.939282984,3.45007177,1.499081566,3.161340388,1.178917507,2.446715504,3.791321083,3.101037098,1.238876402,3.266039588,1.65392942,0.596015806,3.284281015,4.736599442,4.205771687,0.731940359,3.437463922,3.321065419,2.552445919,2.173609466,1.917941319,4.211471172,1.254175091,1.457399005,2.804844246,3.133318452,2.248597281,4.322126612,4.769785598,4.082636709,3.60031556,0.610209033
0,0,0.414771139,4.19561668,1.752755999,4.528184789,2.889456997,0.255432663,1.07827037,0.733422827,2.081506704,4.387791457,0.464793528,4.649224712,4.679188588,1.326789674,0.178394349,2.332336092,2.921899986,3.633713969,1.667471845,0.318411334,4.458187489,4.144812912,1.864747913,3.827315835,2.187004805,2.591358569,2.800944635,1.227529408,0.641526444,3.052416446,3.067838535,1.17465652
0,0,4.288049755,0.576523366,4.412575084,1.944545553,1.49911219,3.764570716,1.325847507,2.627741623,1.146173589,0.281927756,4.13890526,0.579070568,2.709615005,3.123419829,0.001879111,0.818075601,0.047582823,3.765007274,3.518548774,1.781705304,3.352060574,0.454975271,4.113274952,2.116099871,0.507940943,0.487946779,0.531786647,3.093494382,1.00493676,2.115990179,4.045110768,1.644582362
0,0,1.366749132,4.094144056,1.032331964,3.272834236,2.88006539,2.818563836,1.573387431,0.728319104,0.651084236,4.213333535,2.373058448,1.158486747,3.905210262,3.412121816,0.806092824,0.705968582,3.343714153,3.293664424,3.219029684,0.933939814,4.110492324,3.068730376,4.661109947,3.307080795,1.246015824,0.233461007,0.185702685,3.591346219,1.217090492,0.728381584,0.219775759,4.044152266
1.542189089,1,4.203618741,1.147585151,3.739195232,1.409734688,1.691257567,1.646030891,0.333172026,0.385767267,2.474158148,1.880483347,2.082933244,3.098425889,3.317647644,3.177545573,1.701008191,3.723776214,3.477528001,2.93288523,4.413711353,4.786045959,4.300395836,1.601811721,3.317939919,4.528163235,3.427056032,4.995623792,2.496970159,1.364498586,3.467051671,4.975062642,1.051888036,2.078653666
0,0,0.810037536,1.248609886,1.968538411,1.700833303,4.642624418,2.263619269,2.632832883,2.505770626,4.051631907,4.024191002,0.589104162,3.091751145,3.863637613,1.424192274,1.345601189,2.330581266,1.856251624,2.396203334,2.191038434,1.276130979,0.705688218,1.330859798,1.742418611,1.262609825,0.088590142,2.253737445,4.522908478,3.285324922,0.717161905,1.292484183,3.956323578,3.636899451
1.531856165,1,4.115592627,4.681513863,0.95585796,2.634718304,1.403049803,2.041937134,1.199264538,1.787777909,0.821604957,0.012648472,2.033290137,1.398088344,0.886377601,2.928289885,3.607590944,3.606304574,2.542930598,1.629629147,2.274189486,1.484402992,3.41513427,4.623640716,1.458728263,2.379971175,1.957721706,1.594479422,2.000929136,4.387962699,4.765801885,0.021917191,3.007140698,3.927888081
0,0,3.192533133,0.585073953,3.55256382,0.488748693,2.923828042,4.237823855,1.153626848,0.979939563,0.189140788,4.137733505,0.141308369,1.836193055,0.874057332,2.520365046,2.47993099,4.324407169,2.855697916,0.855077907,4.541765007,3.318188635,2.513444959,4.110424851,1.438484189,4.404825486,2.657190693,0.462968219,2.417721331,1.608985762,2.715403233,4.783519375,1.837620888,0.13230342
1.417924866,1,3.697552693,1.62442484,3.326432672,2.489231475,4.288425863,3.743159828,1.989579102,2.570571776,2.91878164,2.541218928,3.669354049,3.642950334,0.970648681,2.27446341,2.593081527,0.745428805,3.909699708,0.827164898,2.476119805,1.295875149,3.108793685,2.285558872,1.277278956,2.672003113,0.458107482,2.807664922,4.260999385,3.637453014,2.693487556,3.35808538,4.303412587,2.759638565
1.502490168,1,4.553415576,2.783747542,4.291689131,2.263814028,0.803079531,1.186075469,3.058716876,2.168608533,3.035776574,1.183279176,4.66762467,3.517044774,3.378176289,1.968179072,3.237518684,2.246275753,4.949858984,0.468074064,2.341870261,3.468411155,4.709090995,3.157558294,3.085579936,3.217644509,0.757663684,1.223341131,2.750711443,1.206538089,2.52031921,4.00625919,3.317575191,0.183866823
1.393477988,1,1.040148851,2.015615755,4.591191133,3.039956934,1.091499874,1.744577502,1.339596902,1.926929638,4.391375569,2.775123881,1.624540331,3.242678709,3.052018097,0.444813146,1.834027437,4.699762125,4.614067563,1.304286443,1.322866458,3.901653986,2.009538958,4.432279583,2.26093532,2.484942634,1.86480933,1.90854771,2.290428255,3.588924729,3.649756342,1.680660316,2.32148973,1.888528563
0,0,0.319749124,4.913509769,2.981465911,2.25068417,4.860052943,3.443271968,2.439916844,1.786732304,2.157439726,1.030973854,2.724249547,4.787510438,0.935025848,3.851023977,4.186902505,4.541568702,3.153315353,2.967972245,3.863013221,1.365343243,0.041188075,1.342094023,2.669273196,1.125705657,4.56245506,0.563692705,1.331710216,2.398980338,3.304671615,4.179735457,3.173563652,4.034203085
0,0,2.862101682,2.458556535,4.007568337,2.205257002,0.244348636,4.937301455,3.746247392,2.893223859,1.670832941,2.966759965,4.50822146,4.214725702,4.34208067,0.518185992,3.936553047,2.029804473,1.534834228,0.132601623,3.552279378,4.218137848,0.249439026,1.228157015,4.750784069,0.550401921,4.789874941,1.726930168,4.402240981,1.380147537,3.572242683,0.248578724,0.536267811,4.294953768
0,0,2.121397341,2.812628425,3.663622972,4.804414912,0.295674919,0.59783044,0.654000758,4.013602578,0.800854286,2.627651272,3.542960765,4.951981003,3.052175847,1.457911487,2.754400818,2.70355295,4.502581354,0.354643228,4.91875803,4.528470025,4.694963035,3.359301991,3.632767604,0.466849127,0.677367008,4.053215408,4.226462979,0.514859308,3.779483306,1.605868769,1.191187835,4.197999644
0,0,2.107220474,3.299793859,0.178893496,3.704015315,4.987832933,1.920736382,2.646283205,3.920821242,0.811004012,4.507097576,1.551440177,3.396546571,2.295926897,3.32092044,3.414491585,1.211643423,2.718649825,0.821148162,4.532943304,2.86361009,4.226403945,4.878510949,3.981838428,2.770620175,4.365531437,1.337765103,4.705325024,4.951316998,4.586851931,0.186010361,2.929901534,2.105034879
1.408143631,1,0.227647391,4.62607155,3.756730373,0.301992962,3.610670177,1.431660014,4.822367861,0.746654409,2.986017114,2.325843483,2.056681897,4.402444814,1.124440938,2.714811569,4.738012322,3.266703331,0.170485416,1.944277978,4.369597114,1.941560026,3.734534605,3.705530074,1.148889737,4.619010176,0.860202716,4.151263601,2.054222548,3.851684186,1.700109415,4.456676208,4.27713215,0.659515338
1.405145424,1,3.411830853,0.747897634,2.051839797,2.749738425,2.759013294,3.864990765,3.703750444,4.538376863,2.318576393,2.004015786,4.71950548,0.478073924,2.793737798,1.586976585,4.723853255,3.094509793,2.321929246,4.395157676,3.663426033,2.946077156,0.503221785,0.109391403,0.421484873,2.275763863,0.941593173,0.375628954,1.645333552,1.136434896,1.685855134,2.76223687,4.841556722,1.136148419
0,0,2.000728328,4.953857266,2.310092521,4.922652262,2.492201598,4.940019548,2.690497011,0.664482467,1.696015991,3.645041581,2.078219389,4.623607159,0.351458232,1.896977814,2.825795088,3.782958931,3.668327812,1.906224479,4.523282074,0.965103288,4.451740475,1.290878475,2.068285649,0.01639671,2.729181671,1.725035356,3.227940118,4.660927409,2.938541419,1.303015058,4.499729264,0.086231178
1.497079825,1,1.139605687,3.584290964,0.498139269,3.585087609,1.197902768,2.064194544,1.44719934,0.758091294,1.549008203,3.16719651,0.112962002,3.120798996,1.00094411,1.985282021,2.329152837,3.991787722,1.105021787,1.911929781,4.533937179,0.619380382,0.225286586,3.44801897,1.490604702,4.98280166,0.919657668,2.775733732,2.956492333,2.49518403,2.312798455,0.763845575,1.292794134,3.611902167
1.51747616,1,4.981737072,2.776551559,3.218394084,3.404033575,4.764048078,1.831995204,2.346108945,0.64269854,0.399033511,2.720040624,3.36153479,4.21753474,2.991623761,0.312005589,3.688228069,0.767927247,0.425536857,0.245034952,0.402015982,1.066452488,1.942691375,1.439911902,0.748556706,3.169085018,0.568454588,3.67240714,4.450112033,2.214551512,2.040431955,2.069267489,4.393509444,2.636081261
0,0,0.638718985,1.057680637,0.841237943,1.773620537,1.82279343,2.758383767,0.65670934,3.551938636,1.774939046,3.23540104,2.126415109,3.786675087,1.214820925,0.942220982,0.763679602,4.956069061,4.87359582,4.610506003,2.25651345,1.009005536,1.87783581,3.715831564,4.505503911,4.30226647,4.866444896,0.757525696,0.615788585,0.969021248,1.288145442,3.640885466,1.11683115,2.985210934
0,0,0.870442804,2.876106604,2.294913893,4.414689863,0.032509948,1.837055807,0.813684605,0.381458242,4.505753128,2.139458092,2.73238324,0.43518674,2.944478713,2.039426685,3.06288969,0.201733381,0.239840299,2.287112322,4.097635778,3.494259927,2.749723893,1.004628518,3.189936174,0.22664755,3.603728333,2.121522302,2.578955305,4.556403679,3.748168844,4.810374428,3.786875184,2.190440146
0,0,2.27748588,2.557914246,1.168050471,2.198433455,0.721088943,2.616941197,2.018976178,0.274818229,1.821610882,0.492879881,3.049844247,1.117004182,2.903332074,1.652550736,3.732473597,3.908033794,0.595672632,2.154943694,0.726721617,0.497544082,2.568377257,0.925272635,3.626387033,0.193044185,0.876234293,4.243170724,4.149544175,1.019807942,2.437638118,2.677179106,0.977511768,4.570933836
1.435120163,1,1.413866227,4.755242025,3.415841644,3.089550466,2.743659193,3.889770478,1.1659653,0.582880988,1.767140822,0.498100331,1.904184728,4.889965091,3.070555385,2.879612471,2.248562565,2.228870399,2.03721147,4.492931202,2.081707746,3.400779074,0.179779425,0.890356355,0.469544087,0.625980986,0.942644845,2.327203868,0.858867013,2.605268721,3.376455882,4.344448603,3.784684674,4.921158762
1.326049481,1,1.099200117,0.864992788,4.613639839,4.494686299,1.885987209,0.685992806,0.711268674,0.033859032,4.039648623,4.124027685,4.574780872,1.744713571,2.283187534,3.22807317,3.367520873,4.879536102,3.066793325,4.638749282,4.64085956,4.988588969,1.341468088,4.730720692,0.560638244,4.349821755,0.547556038,4.491492249,3.175965731,3.004968997,2.342108671,2.569524939,2.723865452,3.45123645
1.439680556,1,2.815147375,1.019363278,1.875884219,3.154279352,2.575807591,0.644009301,4.14905061,4.197204835,1.617382436,0.791951807,4.285889025,1.587240699,1.348175718,4.303031485,4.006099948,1.312348794,4.494265609,0.629446202,4.282653336,4.123611508,2.269364481,0.640470937,0.41099355,0.870838282,3.637273998,2.434865108,2.534623832,4.59971578,1.077333811,0.679257336,2.20947593,1.110418062
1.425267224,1,1.180347458,1.376987064,0.690594026,0.881900988,1.86159769,4.933646111,4.294255361,3.669956141,2.948873092,1.194175499,1.212148507,0.094619843,4.081306667,3.564625041,3.874275405,1.478747061,3.991609572,2.543074819,0.58951618,4.380849877,1.027201164,1.459749022,1.454217562,4.377220329,0.80493501,3.614048625,4.027827718,3.709161558,3.960426979,3.489107039,3.892003323,1.825926171
1.541064434,1,4.548362098,2.765785911,4.282161057,4.78755379,4.02548531,2.089806712,3.014657062,2.615304271,3.041487604,0.878026195,2.59027268,2.484129025,4.231064123,2.86403181,0.880231184,0.648480367,3.286261936,1.065591416,2.227091564,3.725944602,3.327549795,1.496978111,3.862776287,1.776975422,0.450599725,3.635896315,3.582592228,0.40533285,3.682546486,0.418728727,4.458453097,4.4404447
0,0,2.846697068,4.235216205,0.633121957,1.023556014,0.247347899,3.461907798,1.466430063,3.73924787,2.673694769,1.639615073,4.605110072,4.142326902,2.614952385,0.613394687,0.461700244,3.364803231,3.552155221,4.904340387,4.811745036,2.010338347,0.934575047,1.946770725,4.425595884,2.976100253,3.140979133,4.803307714,1.19881036,1.590135819,1.431021092,4.590059647,4.042732863,4.887323129
1.297428617,1,0.865494637,4.025939268,1.821998566,2.809382474,1.44205553,3.593398322,1.642594559,3.3849438,4.167726371,0.212506252,4.820835533,0.660985993,0.684318082,3.262150024,1.650599886,4.888174446,3.316705622,4.578184012,0.72086656,0.520219882,4.69839632,3.672630838,0.116298702,0.540366571,0.536726631,1.409086624,4.313900172,0.548776197,2.87044578,4.609765479,4.891857066,4.522007068
0,0,0.253360224,2.062281594,1.558239633,2.116135731,4.573997129,1.423289605,2.874753017,4.032719684,3.593141038,4.505721913,0.276955257,4.300491711,0.03877731,3.589448977,3.554504968,0.87768581,4.34827615,0.782810934,4.559817792,1.169041791,3.430296491,3.199492537,0.787971648,1.448429609,0.992610043,4.659062071,2.703672468,4.762817636,1.087317415,3.225164413,3.931122162,2.001290549
0,0,4.183976895,0.815249005,1.016565381,1.719898036,1.245650188,1.728506965,4.931901465,3.119753779,2.981322348,2.886459803,2.015170097,2.727231096,3.887126421,2.352017456,0.441937247,4.669521641,0.217992385,3.243481708,3.665114139,0.466119053,3.92773584,4.624120733,2.821251718,2.271236196,3.967677906,1.41889406,4.960509225,4.929896396,2.680897786,4.471992333,1.177756365,2.392531473
1.390560657,1,4.537836194,3.318722627,2.178771469,4.269942899,1.980176447,2.343025364,2.249995768,1.619920972,4.354097089,4.416476122,1.715052366,4.769604248,1.548641338,4.657569222,0.809489339,4.764696957,4.392594451,2.535852748,0.091222164,3.890773899,1.797286185,4.242745907,2.165310223,3.028909488,1.887899939,3.607050059,1.580865888,4.746757408,4.248729298,3.877989554,1.497582851,4.363495157
1.468749869,1,1.875413968,3.992097898,4.083937157,4.995064788,0.225443873,1.184013337,2.154529355,4.236199931,1.932176191,0.61403454,4.576309269,0.911638272,2.953884317,4.061751624,1.305805738,4.929041874,2.206284371,1.126303695,0.923592697,3.491201643,4.375977293,3.844822102,1.307173563,4.928529367,0.220919963,1.720731676,3.365924505,0.283670831,0.272853721,2.824326432,3.254732133,1.185138995
1.361974372,1,3.134581861,2.650191742,2.571419045,3.50813824,1.868453301,3.070165386,1.536434607,0.464484818,3.314607267,0.142876021,1.922724155,0.36025956,1.459592218,1.065797851,3.609986982,3.525125128,3.5755996,1.806113225,2.732349899,1.789160051,4.704782058,2.223957676,0.554094698,4.325608828,0.17777494,1.116318266,0.689814328,1.512875615,1.270958905,3.655919171,3.188429445,4.876225551
0,0,1.6554101,2.103455031,2.402127655,4.549171197,2.860623394,2.12417923,2.272089258,4.756039175,2.914729414,1.95717649,2.790388919,4.932770537,3.918115196,0.441112221,1.892488311,3.847523078,0.997037719,1.765379166,1.0883925,0.016525749,0.958125557,2.251192678,3.409144597,2.3403324,0.641878428,4.018421442,0.37986484,0.615390486,4.355286979,3.427198207,2.559537731,3.082495596
0,0,4.162735004,0.052840786,2.610034106,1.919293772,0.293777834,3.571522605,3.890578083,3.583248676,0.599251888,1.618147874,4.330918715,3.375843261,1.196579154,0.14237321,1.319282269,3.742787913,2.1540915,4.750915453,0.422420122,0.082142334,3.07304961,1.067580798,3.768301599,3.560266401,2.032647626,1.214655373,2.646558388,3.961863865,3.857711593,1.864760163,2.18000734,4.933425425
1.470437083,1,4.480961798,3.677326564,1.103556226,0.345681681,0.442947941,1.312152025,0.757288265,1.820698449,3.405220121,0.510642496,4.435390748,2.336209329,2.674389821,0.405591349,0.692769189,0.16041625,1.367099366,3.803083985,4.693652374,0.076581448,0.321472469,3.336457397,2.813961776,1.182574729,4.463380281,2.308043486,3.02591889,1.572506698,0.674355674,4.640613394,4.789555568,4.94635729
0,0,1.113368799,1.839801806,3.565841582,0.14633015,2.982018879,1.738273646,2.224976036,0.730514368,0.883515364,2.914457367,2.095561612,1.513073472,2.27485587,2.019447747,4.461418784,2.10295174,3.704682995,1.337341799,1.221237168,0.826801544,3.035830434,3.075359521,4.637549694,4.791109186,4.009041295,3.063274937,4.442022121,2.594401425,2.316654572,1.231010865,3.789914937,2.974313184
0,0,0.02436378,3.265989932,4.776655854,2.493686012,3.023005428,3.567516886,0.314883856,0.912199478,4.390089836,3.928195261,4.693526753,1.501056349,4.286032523,4.088630843,4.152056924,2.177252832,2.702922428,4.56798568,2.988613952,0.034355317,1.361692548,0.687333865,3.543497608,0.207535183,2.183720846,3.401784051,2.758707067,0.889701017,0.427726624,0.93385989,1.843821955,4.655448528
1.441284269,1,3.483192291,0.831714079,3.867503604,2.066011643,3.543067045,1.6606873,2.755291687,4.982340944,3.335910558,4.444751427,1.79128934,2.170075187,3.665246113,4.972644449,2.38322606,1.657792341,3.026722506,3.865788922,1.928235202,1.019316523,1.933370222,0.325158015,2.161595937,3.448670305,2.532812273,3.584585444,1.506083224,3.53004233,4.576035,3.528990314,0.665617258,3.327331675
1.383070322,1,1.877824733,2.512209356,1.995043453,4.802175768,0.578368226,2.806095649,2.33612846,0.79468457,2.625988792,1.598699176,3.906712036,0.314669528,3.111716928,3.185268965,0.40552612,4.231571976,4.309679964,3.793618845,4.688671045,3.238090338,4.980134092,3.681078382,0.287395225,0.046726288,4.154565698,1.675039907,1.344857993,0.541503576,0.908318448,1.919022723,4.185518516,3.808509495
1.477457358,1,4.936224952,3.555002506,1.724212538,2.687959721,3.720912788,4.646963628,0.641999973,1.104935124,1.640059621,1.69067543,4.336524862,3.378585326,0.08491733,2.587196267,2.561477652,1.980195458,4.603548705,4.958784124,2.773480019,2.854006914,1.160649875,3.991035991,1.189206784,2.866553649,3.097158756,2.26864083,3.772063858,2.829350235,3.889326118,3.670965693,4.827035474,3.815002578
1.577596908,1,2.834301484,2.998474844,2.956395345,4.808240764,2.20808502,3.462402564,1.179286893,3.853065062,0.800003785,0.393274073,1.553277935,1.621225643,0.884500421,1.230061958,4.959193955,3.056522257,2.415020123,1.221327967,4.869556967,3.57707888,3.491951067,0.874196314,2.351941948,4.025447729,0.548546778,3.975057158,4.340139621,0.486744797,0.329224015,0.301413381,2.275151655,4.397108207
1.506931805,1,1.739262538,2.183431707,0.655997837,3.266994515,2.687454361,3.645565043,0.660633675,4.471000011,2.289734879,0.503135911,2.005187654,4.341383528,4.787233809,0.106975499,4.724795883,4.609546291,3.054807932,2.450845852,2.223753991,1.984093387,0.759557838,4.35084628,2.428370975,4.299486593,3.641073123,2.712838628,3.153788134,1.345381577,2.959060034,4.331525484,4.627724493,4.75559786
1.394898682,1,0.333522396,4.730689862,2.483166528,0.340136933,0.768208549,1.480365574,0.843744691,3.675973072,4.398485326,4.257116941,3.360146755,3.992481073,0.502401213,2.613342571,0.293441265,4.068230342,1.728426657,4.144620393,3.62481675,1.686468885,1.057319919,1.699200615,2.296458964,2.643736484,2.006029129,3.759611031,0.134694549,1.873247252,0.933406317,1.859909597,1.654238765,0.092559421
1.520838411,1,3.426153512,3.361689716,4.165181674,2.181940802,3.17870691,3.325575603,1.778862829,1.592674455,3.448865438,0.131569873,4.699604563,3.132714924,0.675507022,4.692564042,2.339290352,4.666022485,4.866234324,1.421808137,2.694043767,0.062877237,0.785755385,1.758233968,3.865633667,1.60100432,2.767391076,1.900611453,3.75104835,4.925366936,2.235583707,0.373137155,0.502190369,1.681127718
1.410973003,1,1.461043897,4.584875103,2.523811114,2.896119508,0.258419781,1.333834428,3.914384111,2.690138343,4.698811254,2.688048306,2.064745537,4.820446728,2.995621267,4.706329404,3.805035903,0.554351161,1.425662857,1.062984004,2.073832371,2.508355882,4.206018159,3.89803115,2.918271322,2.594912453,1.495401626,3.450757862,3.139545293,3.882058416,4.33996911,0.13223191,3.077582153,0.991459372
0,0,4.323819414,4.640997685,4.23627583,0.194031276,2.636099306,1.819114144,0.350638983,1.2412878,0.295322047,1.156713676,4.677199063,4.03358117,0.190341917,4.840727796,4.650234327,0.229613125,1.647600672,3.582604271,0.157289708,1.214214928,1.532678415,4.169994596,2.609143308,0.577426707,0.696512183,2.022705698,0.796568446,4.722265881,0.649197658,1.138892333,0.133730823,4.45394574
1.337094584,1,3.604500723,1.020239086,1.702930383,2.981449398,3.062427202,0.328737385,0.882866791,0.867247623,4.282373509,2.897692321,1.009154156,3.377140335,0.497343247,0.020560894,2.808508467,1.78235298,2.159891253,1.370365054,2.529033354,1.314798687,0.029120715,4.625048349,2.472464338,1.105312662,4.425263428,0.601673023,2.659963461,0.851631075,4.827940605,4.725629345,2.458316545,0.836294153
0,0,3.554441104,3.783853243,2.399356653,4.182541105,4.185399772,2.851626811,3.915421934,2.378737592,3.88832033,4.479976453,4.782103536,0.656508591,3.132072539,3.747938662,0.954394407,2.218783244,1.459988636,2.180106969,3.399732377,1.264976317,4.360708902,2.681016505,4.561937477,2.329573231,1.865675049,3.467444593,3.784582363,4.542262234,0.311504205,3.917284801,0.839349879,4.164246106
0,0,0.64729983,2.460239272,4.196849646,2.892846771,1.378151643,1.811714126,2.67170795,4.691034632,1.416561924,3.199038301,0.188711658,3.785989161,0.937013934,2.548145484,2.960180918,1.195322091,2.429079666,4.603099383,1.812665771,0.317697632,3.032569325,0.870513416,3.156316298,1.78408942,3.455359263,0.275159351,1.634389598,3.064081131,4.914117347,2.273306887,1.266639352,0.186111753
0,0,2.823849964,0.228546873,4.688935091,2.269600478,4.348296974,4.635198454,3.407609382,1.786216593,4.008223003,2.881291082,3.401318977,2.912136,4.545309038,4.491832796,2.281674803,0.910841375,1.639227752,0.11894683,0.035852657,4.01765913,1.212744363,3.962842928,3.994998754,1.025147448,2.458540532,4.250234044,3.128390357,1.07391083,4.863867522,2.684426083,4.173203071,4.077768463
0,0,2.774141045,2.14264049,1.461527826,4.013266372,4.943822675,2.541931115,0.953996709,2.705804279,1.243474575,1.957728737,1.032983103,3.928866945,2.365862826,2.364929626,3.590960312,0.64002459,4.754012911,3.674199651,3.093190301,2.8081499,1.138813155,4.42534183,2.57015954,2.093205337,3.876522492,3.486068868,4.95137687,2.964552538,0.781670952,0.653951458,0.851784896,0.33009814
0,0,1.876392507,3.63179437,1.945518179,0.180080053,0.028271137,3.280806408,3.763292097,0.338070148,1.696355873,2.486959536,1.559119387,3.360093147,4.041957482,3.384525341,4.65361604,3.194588187,2.864560562,4.953386927,0.272758368,0.425303953,4.806253182,2.027157969,3.426399508,2.030203635,4.97495802,4.189460888,1.229961448,2.082383467,1.849885057,3.959005635,0.160543356,3.98238113
1.509136473,1,0.1702801,0.092326545,2.237254118,4.187579703,3.979991486,4.684344847,1.006561289,4.313402934,1.279022666,0.298407076,4.84339976,0.327527648,1.147705199,0.165391999,0.639110171,3.400173932,0.141481589,4.259518643,1.411109318,2.109949752,3.266564181,4.607975658,1.461752123,4.834004779,3.897072568,0.431573487,0.894458661,0.951518614,0.49589787,4.549501868,0.242123625,4.550118409
0,0,0.61021246,1.768316558,1.158857237,2.803622515,2.866544946,1.513844052,3.867242713,0.069323243,1.335806983,4.660387733,4.191528537,0.11441567,4.828034176,1.989563076,2.57614439,3.658275798,2.766153088,4.916212107,2.671767518,3.20655536,1.68312729,4.911669269,4.43015626,0.533548134,3.101594096,4.355623353,2.944140918,3.827950481,3.738938821,0.631256633,3.183699614,4.517837059
0,0,1.668779715,2.454440016,1.126919667,3.820056658,2.023959258,4.800540163,3.061972624,1.767917358,1.042314482,0.383576825,2.926455377,1.318797602,2.918586411,0.184532387,4.482571192,0.876354881,3.60469923,0.592994213,2.383953649,3.713483359,2.667754486,3.175521132,4.787015297,1.215178376,3.14419298,3.730739571,4.262641428,3.35428598,4.843882023,0.014328262,0.399821036,2.838524796
0,0,1.687026561,3.035000333,0.622169251,2.908071765,4.34001797,0.653497666,1.818521706,0.445282641,0.913684494,3.063509591,4.633008074,3.691037704,0.026233533,2.267332385,2.7646267,1.803241663,0.125357638,3.360582286,3.386814789,1.892375009,2.172211695,2.664744789,0.25963944,1.157067543,2.130361039,0.7139146,4.940622949,4.240453504,4.640352505,4.362340084,1.973022022,1.885073979
0,0,0.1286968,3.873722074,1.76097343,0.990320531,3.446880452,1.060216087,0.55744905,4.712347824,4.275820653,4.313893213,0.629372332,1.147455688,4.221953935,4.034126676,1.382368823,1.55618878,1.903018895,2.092383157,0.329662981,4.735746899,3.951284385,3.260713493,4.876401892,0.653723491,2.579180132,2.659111155,0.659345818,3.220663401,2.036536978,3.458607122,3.476342843,1.508800292
1.341250636,1,4.1603963,3.85229069,4.934341541,3.060874455,1.828189807,0.753697484,4.878501783,3.531318187,3.832928266,0.886810219,1.202591667,4.522441633,3.668991905,4.373371537,1.338673781,4.259123627,4.141691776,4.397747709,0.268755777,1.255152064,4.268849187,4.764711683,0.657940985,1.504394213,0.259546374,2.732208065,2.183475799,0.983855027,1.023182253,0.450749592,0.022604675,0.935629861
0,0,3.256750387,2.978620539,4.711440069,3.201014313,2.245875201,1.884115501,0.043950394,1.083429838,2.215961609,1.696841205,0.700703185,0.442055732,0.018655585,3.988326767,1.468315084,3.556761783,2.217486206,1.480445168,1.310311139,1.376209551,0.36850657,3.960961247,1.502123955,0.251682883,1.680457752,4.311820422,0.759306116,1.547728855,2.654355746,2.696614199,3.972489189,0.303838424
0,0,4.21341362,4.655196651,3.796296016,0.591777984,0.629821142,1.500008006,1.883439817,3.281087733,4.23341868,3.892542817,3.494150374,2.393644499,1.960908438,2.745938022,2.975140284,0.298104557,4.596051802,2.412904296,0.367917261,1.714026135,2.703579075,3.02544023,3.883922631,3.307410525,3.278567489,2.889100255,1.437229149,3.886599008,2.608220588,2.353021592,0.618013609,4.209263522
0,0,0.776758166,3.833197897,0.240087786,3.817950823,1.752540782,2.299405532,0.242677871,1.466519139,3.726731938,4.630143081,3.763255976,0.72606634,1.734917108,4.468752222,0.708848915,4.255941658,2.387672565,4.630001056,2.707047201,2.640503323,4.210377892,0.898228686,1.380845728,0.781542653,3.920543679,3.067931223,3.155265665,3.656514728,0.59178917,4.869881886,0.622336413,4.508564885
0,0,0.396034637,4.37054702,3.024300944,4.237751313,3.575890344,4.799422377,0.968113698,0.375720027,0.420661638,4.80529736,4.826206688,4.661409711,3.4345342,0.691466234,3.238748723,2.037462534,3.517514067,1.123544433,4.977999139,0.5069259,4.090561655,3.42920559,1.975849434,4.457008839,1.911314341,2.229931477,4.361925384,4.425146871,1.038939577,3.979213114,3.457149835,3.100881347
1.560249124,1,2.023586816,0.730305227,0.232488494,1.228414582,0.864895439,1.300693001,4.783367412,3.044622662,3.04279399,1.25289693,3.925006514,0.056425106,0.617367444,3.21798469,4.507458839,1.926334748,3.836579455,4.440647958,0.379827622,1.763075399,4.81998026,2.803674459,4.247776477,4.258905315,3.619379497,4.729670774,3.4834312,0.336055941,1.45028652,0.985926356,0.786903365,1.480564017
1.372244157,1,1.287388996,1.081741184,2.630129722,1.604449444,1.423407146,0.382450175,4.425450275,0.687980052,3.331259112,0.006350813,4.450117983,2.491638108,4.686883244,0.08478571,3.48635865,3.891597598,3.262442279,2.75791945,2.586989706,2.024813819,2.703075921,1.3682586,0.776142251,4.412312523,0.939852417,2.179018561,1.815268399,4.405119238,4.00621276,0.029769757,2.947733646,2.033907205
1.540917321,1,0.154719556,2.161914145,2.066060572,4.427252448,1.133748402,4.873399837,2.549243511,4.107606834,1.018175933,0.959654584,4.449102809,3.66251929,3.761305312,2.019506333,3.608915241,2.084182326,4.93295291,2.69526458,2.118537,0.354891111,4.228508733,3.28735269,1.836522353,3.498555535,1.367884766,0.724747559,1.523749038,0.559579534,4.916028359,4.05407855,2.338826506,1.902051625
0,0,3.46227843,0.523883658,0.141966305,0.995644384,1.31751365,4.936917478,1.033208797,0.267612066,0.43071604,1.790418797,4.172988542,0.145156568,0.664062131,0.931787503,4.752560681,4.984438709,4.752681816,4.7970577,1.133769202,1.302374035,1.918357797,4.378110923,4.795511398,3.1533501,1.393111788,0.465081569,1.011405575,3.717883578,3.408463643,2.647151608,4.187231961,2.33148662
